Date,Sample ID,Sample Type,Sample Name,Cultivator Batch ID,Client/Company,Cultivar Name/Lineage,Norbaeocystin (Wt %),Norbaeocystin (mg/g),5-hydroxytryptophan (Wt %),5-hydroxytryptophan (mg/g),Baeocystin (Wt %),Baeocystin (mg/g),Aeruganascin (Wt %),Aeruganascin (mg/g),Serotonin (Wt %),Serotonin (mg/g),Psilocybin (Wt %),Psilocybin (mg/g),Adenosine (Wt %),Adenosine (mg/g),Bufotenin (Wt %),Bufotenin (mg/g),Norpsilocin (Wt %),Norpsilocin (mg/g),Tryptophan (Wt %),Tryptophan (mg/g),4-hydroxytryptamine (Wt %),4-hydroxytryptamine (mg/g),Psilocin (Wt %),Psilocin (mg/g),4-hydroxy TMT (Wt %),4-hydroxy TMT (mg/g),Tryptamine (Wt %),Tryptamine (mg/g),N NMT (Wt %),N NMT (mg/g),N-N DMT (Wt %),N-N DMT (mg/g),4-acetoxy DMT (Wt %),4-acetoxy DMT (mg/g),5-methoxy NMT (Wt %),5-methoxy NMT (mg/g),5-methoxy DMT (Wt %),5-methoxy DMT (mg/g),Total Hydroxy Tryptamines (mg/g),Total Phosphate Tryptamines (mg/g),Total Tryptamines+Nucleosides (Wt %),Total All Actives (mg/g),Mass (g),Extraction  Volume (mL),Dilution Factor,Liquid Density (g/mL),Number of Servings,Mass of Edible Serving (g),Mass of Edible Package (g),Batch ID,Raw Norbaeocystin (ug/mL),Raw 5-hydroxytryptamine (ug/mL),Raw Baeocystin (ug/mL),Raw Aeruginascin (ug/mL),Raw Serotonin (ug/mL),Raw Psilocybin (ug/mL),Raw Adenosine (ug/mL),Raw 4-hydroxytryptamine (ug/mL),Raw Tryptophan (ug/mL),Raw Bufotenin (ug/mL),Raw Cordycepin (ug/mL),Raw Norpsilocin (ug/mL),Raw Psilocin (ug/mL),Raw Tryptamine (ug/mL),Raw Trimethyltryptamine (ug/mL),Raw Mescaline (ug/mL),Raw 4-Hydroxy MET (ug/mL),Raw N-NMT (ug/mL),Raw N-N-DMT (ug/mL),Raw 5-Methoxy NMT (ug/mL),Raw 5-Methoxy DMT (ug/mL),Raw 4-acetoxy DMT (ug/mL),Sample Prep Notes,LCMS vs. HPLC,Norbaeocystin (mg/mL),5-hydroxytryptophan (mg/mL),Baeocystin (mg/mL),Aeruganascin (mg/mL),Serotonin (mg/mL),Psilocybin (mg/mL),Adenosine (mg/mL),Bufotenin (mg/mL),Tryptophan (mg/mL),4-hydroxytryptamine (mg/mL),Norpsilocin (mg/mL),Psilocin (mg/mL),4-hydroxy TMT (mg/mL),Tryptamine (mg/mL),N NMT (mg/mL),N-N DMT (mg/mL),5-methoxy DMT (mg/mL),4-acetoxy DMT (mg/mL),Total Tryptamines+Nucleosides(mg/mL),Total All Analytes (mg/mL),,Norbaeocystin (mg/sample),5-hydroxytryptophan (mg/sample),Baeocystin (mg/sample),Aeruganascin (mg/sample),Serotonin (mg/sample),Psilocybin (mg/sample),Adenosine (mg/sample),Bufotenin (mg/sample),Tryptophan (mg/sample),4-hydroxytryptamine (mg/sample),Norpsilocin (mg/sample),Psilocin (mg/sample),4-hydroxy TMT (mg/sample),Tryptamine (mg/sample),N NMT (mg/sample),N-N DMT (mg/sample),5-methoxy DMT (mg/sample),4-acetoxy DMT (mg/sample),Total Tryptamines + Nucleosides (mg/serving),Total Tryptamines + Nucleosides (mg/package),Total Analytes (mg/serving),Total All Analytes (mg/package),PsilocinEQ (mg/serving),PsilocinEQ (mg/package)
12/14/2022,T-414,Fruit,CUP306,,Hyphae Labs,"Psilocybe cubensis-Golden Teacher MH
",0.006,0.062,,,0.026,0.2606,0.01,0.1009,,,1.038,10.376,0.007,0.0745,0,0,0,0,,,,,0.059,0.5858,0.002,0.0167,0.001,0.0149,,,0,0,,,,,0,0,0.6,10.8,1.15,11.49,0.2197,20,1,,,,,20221214-1,0.683,,2.863,1.108,,113.98,0.818,,NT,,NT,,6.435,0.164,0.183,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-415,Fruit,CUP308,,Hyphae Labs,Psilocybe cubensis-Albino Thai Lipo Yoi,0.005,0.05,,,0.024,0.2446,0.003,0.031,,,0.715,7.1477,0.008,0.0793,0,0,0,0,,,,,0.05,0.5009,0,0,0,0,,,0,0,,,,,0,0,0.5,7.47,0.81,8.05,0.2029,20,1,,,,,20221214-1,0.511,,2.481,0.314,,72.513,0.805,,NT,,NT,,5.082,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-416,Fruit,CUP309,,Hyphae Labs,Psilocybe cubensis-Leucistic Burma,0.004,0.044,,,0.023,0.229,0,0,,,0.419,4.1857,0.03,0.2964,0,0,0.003,0.0284,,,,,0.09,0.899,0,0,0,0,,,0,0,,,,,0,0,0.93,4.46,0.57,5.68,0.2259,20,1,,,,,20221214-1,0.498,,2.586,,,47.277,3.348,,NT,,NT,0.321,10.154,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-417,Fruit,CUP310,,Hyphae Labs,Psilocybe natalensis,0.008,0.078,,,0.03,0.3009,0.002,0.0193,,,1.279,12.7852,0.002,0.023,0,0,0,0,,,,,0.018,0.1826,0,0,0,0,,,0,0,,,,,0,0,0.18,13.18,1.34,13.39,0.2231,20,1,,,,,20221214-1,0.87,,3.356,0.215,,142.619,0.257,,NT,,NT,,2.037,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-418,Fruit,CUP311,,Hyphae Labs,"Psilocybe cubensis-Yeti X Melmac
",0,0,,,0.005,0.0505,0.002,0.0212,,,0.406,4.0638,0.031,0.3057,0,0,0.003,0.0255,,,,,0.428,4.2836,0.005,0.05,0.013,0.1303,,,0,0,,,,,0,0,4.36,4.14,0.89,8.93,0.2141,20,1,,,,,20221214-1,,,0.541,0.227,,43.503,3.272,,NT,,NT,0.273,45.856,1.395,0.535,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-419,Fruit,CUP313,,Hyphae Labs,Psilocybe allenii,0.012,0.12,,,0.071,0.7056,0.002,0.0209,,,1.402,14.0186,0.003,0.0317,0,0,0.003,0.0251,,,,,0.084,0.8427,0,0,0.001,0.0134,,,0,0,,,,,0,0,0.87,14.86,1.58,15.78,0.2243,20,1,,,,,20221214-1,1.344,,7.913,0.234,,157.219,0.355,,NT,,NT,0.282,9.451,0.15,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-420,Fruit,CUP314,,Hyphae Labs,"Psilocybe allenii
",0.013,0.126,,,0.069,0.6881,0.002,0.0197,,,1.373,13.7333,0.003,0.031,0,0,0.004,0.0379,,,,,0.095,0.9544,0,0,0.001,0.0137,,,0,0,,,,,0,0,0.99,14.57,1.56,15.6,0.2218,20,1,,,,,20221214-1,1.395,,7.631,0.218,,152.302,0.344,,NT,,NT,0.42,10.584,0.152,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-421,Fruit,CUP315,,Hyphae Labs,"Psilocybe cubensis-Hillbilly Anon
",0.006,0.058,,,0.024,0.2416,0.003,0.0259,,,0.821,8.2083,0.004,0.0358,0,0,0,0,,,,,0.02,0.1995,0,0,0,0,,,0,0,,,,,0,0,0.2,8.53,0.88,8.77,0.2143,20,1,,,,,20221214-1,0.618,,2.589,0.277,,87.952,0.384,,NT,,NT,,2.138,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-422,Fruit,CUP316,,Hyphae Labs,"Psilocybe cubensis-B+ Anon
",0.007,0.075,,,0.046,0.457,0.002,0.0204,,,0.759,7.5891,0.004,0.041,0,0,0.001,0.0065,,,,,0.041,0.4071,0,0,0.002,0.0168,,,0,0,,,,,0,0,0.41,8.14,0.86,8.61,0.2156,20,1,,,,,20221214-1,0.806,,4.926,0.22,,81.811,0.442,,NT,,NT,0.07,4.388,0.181,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-423,Fruit,CUP317,,Hyphae Labs,"Psilocybe cubensis-Mazapetec Anon
",0.009,0.086,,,0.047,0.4654,0.002,0.0169,,,0.756,7.5648,0.004,0.0398,0,0,0,0.0045,,,,,0.02,0.2038,0,0,0,0,,,0,0,,,,,0,0,0.21,8.13,0.84,8.38,0.2131,20,1,,,,,20221214-1,0.914,,4.959,0.18,,80.603,0.424,,NT,,NT,0.048,2.172,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-424,Mycellium,HLO77,,Hyphae Labs,Psilocybe hoogshagenii-P. hoogs grain,0,0,,,0,0,0,0,,,0.027,0.2722,0,0,0,0,0,0,,,,,0.002,0.0208,0,0,0,0,,,0,0,,,,,0,0,0.02,0.27,0.03,0.29,0.2002,20,1,,,,,20221214-1,,,,,,2.725,,,NT,,NT,,0.208,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-425,Mycellium,HLO78,,Hyphae Labs,P. hoogs x P. tampanensis grain,0.002,0.022,,,0.004,0.0421,0,0,,,0.12,1.1962,0,0,0,0,0,0,,,,,0.01,0.0956,0,0,0,0,,,0,0,,,,,0,0,0.1,1.26,0.14,1.36,0.2379,20,1,,,,,20221214-1,0.262,,0.501,,,14.229,,,NT,,NT,,1.137,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-426,Mycellium,HLO79,,Hyphae Labs,Psilocybe hoogshagenii-Dried P. hoogs pearls,0,0,,,0,0,0,0,,,0,0,0.018,0.1815,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0.02,0.18,0.2018,20,1,,,,,20221214-1,,,,,,,1.831,,NT,,NT,,,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/14/2022,T-427,Capsule,HLO81,,Hyphae Labs,"Psilomethoxin Gelcap
",0.004,0.038,,,0.01,0.0988,0.002,0.0176,,,0.409,4.0934,0.012,0.1156,0,0,0,0,,,,,0.064,0.6379,0,0,0.004,0.0421,,,0,0,,,,,0,0,0.64,4.25,0.5,5.04,0.2847,20,1,,,,,20221214-1,0.544,,1.407,0.251,,58.27,1.645,,NT,,NT,,9.081,0.599,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-428,Fruit,Good APE,,,,0.016,0.165,,,0.105,1.0488,0.003,0.0294,,,1.694,16.938,0.003,0.0251,0,0,0.004,0.0363,,,,,0.082,0.8226,0,0,0.001,0.0123,,,0,0,,,,,0,0,0.86,18.18,1.91,19.08,0.2187,20,1,,,,,20221230-1,1.802,,11.469,0.321,,185.217,0.274,,NT,,NT,0.397,8.995,0.134,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-429,Fruit,Bad Big APE,,,,0.004,0.038,,,0.018,0.1796,0,0,,,0.601,6.0058,0.027,0.2738,0,0,0.004,0.0415,,,,,0.23,2.3024,0,0,0.009,0.09,,,0,0,,,,,0,0,2.34,6.22,0.89,8.93,0.2548,20,1,,,,,20221230-1,0.478,,2.288,,,76.514,3.488,,NT,,NT,0.529,29.332,1.147,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-430,Fruit,Small Bad APEs,,,,0.003,0.031,,,0.012,0.1214,0,0,,,0.497,4.9694,0.012,0.1203,0,0,0,0,,,,,0.104,1.0363,0.002,0.0169,0.008,0.0799,,,0,0,,,,,0,0,1.05,5.12,0.64,6.38,0.2083,20,1,,,,,20221230-1,0.322,,1.264,,,51.756,1.253,,NT,,NT,,10.793,0.832,0.176,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-431,Fruit,Early Harvest Jack Cap,,,,0.012,0.12,,,0.085,0.8469,0,0,,,0.9,8.996,0.008,0.0762,0,0,0,0,,,,,0.061,0.6052,0,0,0.005,0.0479,,,0,0,,,,,0,0,0.61,9.96,1.07,10.69,0.2256,20,1,,,,,20221230-1,1.356,,9.553,,,101.475,0.859,,NT,,NT,,6.827,0.54,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-432,Fruit,Late Harvest Jack Cap,,,,0.008,0.081,,,0.051,0.5054,0,0,,,0.965,9.6487,0.002,0.0234,0,0,0,0,,,,,0.027,0.2675,0,0,0.004,0.0375,,,0,0,,,,,0,0,0.27,10.24,1.06,10.56,0.2224,20,1,,,,,20221230-1,0.906,,5.62,,,107.293,0.26,,NT,,NT,,2.975,0.417,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-433,Fruit,Jack Stem Mix,,,,0.004,0.037,,,0.014,0.1381,0,0,,,0.494,4.9429,0.015,0.1481,0,0,0,0,,,,,0.167,1.6687,0,0,0.01,0.0974,,,0,0,,,,,0,0,1.67,5.12,0.7,7.03,0.2337,20,1,,,,,20221230-1,0.434,,1.614,,,57.758,1.73,,NT,,NT,,19.499,1.138,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-434,Concentrate,Haas Deemz - Limonene Wash,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,0.1011,10,10,,,,,,,,,,,,,,NT,,NT,,,,,,,,,,,NT,,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-435,Mycellium,APE 110,,C. Pauli Pearls,APE 110,0.002,0.019,,,0.002,0.0151,0,0,,,0.004,0.0374,0.001,0.0135,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0.07,0.01,0.09,0.2986,20,1,,,,,20221230-1,0.286,,0.226,,,0.559,0.202,,NT,,NT,,,,,,,,,,,NT,Dried liquid culture pearls,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-436,Mycellium,Yeti,,C. Pauli Pearls,Yeti,0.001,0.013,,,0.001,0.0115,0,0,,,0.005,0.0509,0.001,0.009,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0.08,0.01,0.08,0.4932,20,1,,,,,20221230-1,0.329,,0.283,,,1.256,0.221,,NT,,NT,,,,,,,,,,,NT,Dried liquid culture pearls,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-437,Mycellium,PE 7,,C. Pauli Pearls,PE 7,0,0,,,0,0,0,0,,,0.003,0.0292,0.002,0.0171,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0.03,0,0.05,0.1343,20,1,,,,,20221230-1,,,,,,0.196,0.115,,NT,,NT,,,,,,,,,,,NT,Dried liquid culture pearls,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
12/30/2022,T-438,Mycellium,Hawaiian Blue Meenie,,C. Pauli Pearls,Hawaiian Blue Meenie,0.002,0.018,,,0.001,0.0146,0,0,,,0.002,0.0196,0.001,0.0131,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0.05,0.01,0.07,0.3646,20,1,,,,,20221230-1,0.331,,0.266,,,0.357,0.239,,NT,,NT,,,,,,,,,,,NT,Dried liquid culture pearls,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/4/2023,T-439,Mycellium ,HO-80-B,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,0.02,3,1,,,,,,,,,,,,,,NT,,NT,,,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/5/2023,T-440,Fruit,APE-T.F.,,Travis F,Psilocybe cubensis-APE,0.006,0.056,,,0.03,0.3028,0,0,,,0.29,2.9033,0.086,0.8608,0,0,0.008,0.0763,,,,,0.127,1.2733,0,0,0.022,0.2248,,,0,0,,,,,0,0,1.35,3.26,0.57,5.7,0.212,20,1,,,,,20230105-1,0.59,,3.21,,,30.775,9.124,,NT,,NT,0.809,13.497,2.383,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-441,Extract,SZ1,,Chris Den,,0.009,0.09,,,0.008,0.0829,0.007,0.0711,,,1.018,10.175,0.025,0.2491,0,0,0,0,,,,,0.03,0.298,0.004,0.0352,0,0,,,0,0,,,,,0,0,0.33,10.42,1.1,11,0.1153,10,2,,,,,20230109-1,0.517,,0.478,0.41,,58.659,1.436,,NT,,NT,,1.718,,0.203,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-442,Extract,H (Gold Cap Jar),,Chris Den,,0.004,0.037,,,0.008,0.0848,0,0,,,0.232,2.3212,0.052,0.519,0,0,0,0,,,,,0.049,0.494,0.003,0.0328,0,0,,,0,0,,,,,0,0,0.53,2.44,0.35,3.49,0.1422,10,2,,,,,20230109-1,0.264,,0.603,,,16.504,3.69,,NT,,NT,,3.512,,0.233,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-443,Extract,G1,,Chris Den,,0.01,0.099,,,0.005,0.0478,0.006,0.0641,,,0.755,7.5529,0.031,0.3144,0,0,0,0,,,,,0.033,0.3293,0,0,0.004,0.0361,,,0,0,,,,,0,0,0.33,7.76,0.84,8.44,0.1058,10,2,,,,,20230109-1,0.525,,0.253,0.339,,39.955,1.663,,NT,,NT,,1.742,0.191,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-444,Extract,G2,,Chris Den,,0.01,0.104,,,0.007,0.0743,0.006,0.0582,,,0.672,6.7155,0.031,0.3124,0,0,0,0,,,,,0.013,0.1337,0,0,0.003,0.0299,,,0,0,,,,,0,0,0.13,6.95,0.74,7.43,0.1037,10,2,,,,,20230109-1,0.541,,0.385,0.302,,34.82,1.62,,NT,,NT,,0.693,0.155,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-445,Extract,G3,,Chris Den,,0.011,0.115,,,0.008,0.0813,0.007,0.0716,,,0.985,9.8501,0.042,0.4229,0,0,0,0,,,,,0.023,0.2317,0.002,0.0213,0.004,0.041,,,0,0,,,,,0,0,0.25,10.12,1.08,10.83,0.1449,10,2,,,,,20230109-1,0.832,,0.589,0.519,,71.364,3.064,,NT,,NT,,1.679,0.297,0.154,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-446,Extract,J1,,Chris Den,,0.01,0.102,,,0.005,0.0482,0.006,0.0633,,,0.749,7.4881,0.028,0.2848,0,0,0,0,,,,,0.032,0.3243,0,0,0.004,0.0394,,,0,0,,,,,0,0,0.32,7.7,0.84,8.35,0.1113,10,2,,,,,20230109-1,0.569,,0.268,0.352,,41.671,1.585,,NT,,NT,,1.805,0.219,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-447,Extract,J2,,Chris Den,,0.006,0.065,,,0.005,0.0513,0.005,0.0536,,,0.613,6.1308,0.039,0.3912,0,0,0,0,,,,,0,0,0,0,0.003,0.0346,,,0.004,0.0395,,,,,0,0,0,6.3,0.68,6.77,0.1115,10,2,,,,,20230109-1,0.36,,0.286,0.299,,34.179,2.181,,NT,,NT,,,0.193,,,,,0.22,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-448,Extract,J3,,Chris Den,,0.007,0.068,,,0.005,0.0456,0.004,0.0421,,,0.646,6.4579,0.038,0.383,0,0,0,0,,,,,0.033,0.3343,0,0,0,0,,,0,0,,,,,0,0,0.33,6.61,0.73,7.33,0.1144,10,2,,,,,20230109-1,0.389,,0.261,0.241,,36.939,2.191,,NT,,NT,,1.912,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-449,Extract,J4,,Chris Den,,0.008,0.075,,,0.004,0.0425,0.004,0.0448,,,0.723,7.226,0.045,0.4476,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,7.39,0.78,7.84,0.1255,10,2,,,,,20230109-1,0.472,,0.267,0.281,,45.343,2.809,,NT,,NT,,,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-450,Extract,J5,,Chris Den,,0.008,0.078,,,0.005,0.0459,0.003,0.0332,,,0.596,5.9618,0.04,0.4042,0,0,0,0,,,,,0.009,0.0949,0,0,0,0,,,0,0,,,,,0,0,0.09,6.12,0.66,6.62,0.1241,10,2,,,,,20230109-1,0.485,,0.285,0.206,,36.993,2.508,,NT,,NT,,0.589,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-451,Extract,A1,,Chris Den,,0,0,,,0,0,0,0,,,0.087,0.8718,0.009,0.0917,0,0,0,0,,,,,0.006,0.0589,0,0,0,0,,,0,0,,,,,0,0,0.06,0.87,0.1,1.02,0.1073,10,2,,,,,20230109-1,,,,,,4.677,0.492,,NT,,NT,,0.316,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-452,Extract,E1,,Chris Den,,0,0,,,0,0,0,0,,,0.105,1.054,0.005,0.0468,0,0,0,0,,,,,0.006,0.0637,0,0,0,0,,,0,0,,,,,0,0,0.06,1.05,0.12,1.16,0.1171,10,2,,,,,20230109-1,,,,,,6.171,0.274,,NT,,NT,,0.373,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-453,Extract,E2,,Chris Den,,0.006,0.058,,,0,0,0,0,,,0.118,1.1779,0.005,0.0504,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,,,,,0,0,0,1.24,0.13,1.29,0.0834,10,2,,,,,20230109-1,0.24,,,,,4.912,0.21,,NT,,NT,,,,,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1/9/2023,T-454,Extract,F,,Chris Den,,0.007,0.074,,,0.034,0.3402,0.004,0.04,,,1.27,12.6969,0.104,1.0416,0,0,0.021,0.2062,,,,,0.853,8.534,0.003,0.0294,0,0,,,0,0,,,,,0,0,8.77,13.15,2.3,22.96,0.1034,10,2,,,,,20230109-1,0.383,,1.759,0.207,,65.643,5.385,,NT,,NT,1.066,44.121,,0.152,,,,,,,NT,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
